FlowCell Text Data File: 181104_setB_ribodeg_s3.csv
Software Version: 1.46A
Date: 2018-11-04
Time: 16:32:09
User: culviner

Experiment name: 181104_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 614608
Source A Zero: 57195.6
Sample B Zero: 889347.4
Source B Zero: 74895.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
523632, 57145, 756809, 74929, 74.59, 0.325965, 0.326175, 0.999355, , 
524781, 57155, 758585, 74929, 74.63, 0.321838, 0.321451, 1.001205, , 
526386, 57153, 760714, 74904, 74.67, 0.315518, 0.315129, 1.001235, , 
527671, 57158, 762413, 74915, 74.71, 0.310709, 0.310929, 0.999292, , 
529304, 57166, 764241, 74925, 74.75, 0.304673, 0.306371, 0.994457, , 
530789, 57180, 766484, 74932, 74.79, 0.299441, 0.300652, 0.995972, , 
532328, 57200, 768699, 74917, 74.83, 0.294233, 0.294432, 0.999322, , 
533147, 57159, 770053, 74935, 74.87, 0.289620, 0.291369, 0.993996, , 
534028, 57163, 771591, 74909, 74.91, 0.286385, 0.286648, 0.999082, , 
535268, 57150, 773123, 74934, 74.95, 0.281174, 0.283323, 0.992416, , 
536546, 57159, 774891, 74906, 74.99, 0.276617, 0.277965, 0.995149, , 
537972, 57154, 776718, 74905, 75.03, 0.271007, 0.273192, 0.992003, , 
539294, 57134, 778703, 74916, 75.07, 0.265269, 0.268343, 0.988544, , 
540722, 57156, 780392, 74901, 75.11, 0.260646, 0.263572, 0.988897, , 
541957, 57188, 781940, 74878, 75.15, 0.257123, 0.258959, 0.992910, , 
542795, 57175, 783256, 74886, 75.19, 0.253497, 0.255785, 0.991053, , 
544189, 57163, 785357, 74876, 75.23, 0.247819, 0.250116, 0.990815, , 
545151, 57136, 786376, 74889, 75.27, 0.243239, 0.247853, 0.981383, , 
546478, 57153, 788314, 74891, 75.31, 0.238873, 0.242945, 0.983236, , 
547890, 57180, 790271, 74911, 75.35, 0.234559, 0.238486, 0.983534, , 
548448, 57159, 790978, 74887, 75.39, 0.231725, 0.236038, 0.981728, , 
549392, 57109, 792550, 74884, 75.43, 0.226415, 0.231955, 0.976117, , 
550928, 57100, 794262, 74893, 75.47, 0.220380, 0.227848, 0.967225, , 
551623, 57100, 795616, 74909, 75.51, 0.217801, 0.224846, 0.968668, , 
552889, 57104, 797358, 74900, 75.55, 0.213254, 0.220195, 0.968476, , 
554016, 57114, 798795, 74887, 75.59, 0.209445, 0.216216, 0.968686, , 
555137, 57110, 800291, 74903, 75.63, 0.205166, 0.212875, 0.963786, , 
556574, 57137, 802307, 74914, 75.67, 0.200844, 0.208100, 0.965130, , 
557598, 57110, 803519, 74889, 75.71, 0.196115, 0.204385, 0.959541, , 
558279, 57090, 804501, 74902, 75.75, 0.192901, 0.202273, 0.953669, , 
559164, 57080, 806010, 74920, 75.79, 0.189302, 0.198980, 0.951362, , 
559755, 57078, 807360, 74930, 75.83, 0.187069, 0.195876, 0.955038, , 
560883, 57063, 808770, 74934, 75.87, 0.182412, 0.192466, 0.947760, , 
561817, 57087, 809936, 74905, 75.91, 0.179868, 0.188782, 0.952779, , 
563047, 57077, 811489, 74919, 75.95, 0.175035, 0.185298, 0.944612, , 
564156, 57087, 812946, 74931, 75.99, 0.171367, 0.182005, 0.941551, , 
565240, 57111, 814377, 74934, 76.03, 0.168299, 0.178541, 0.942637, , 
566318, 57127, 816007, 74940, 76.08, 0.164974, 0.174672, 0.944478, 14, 0.484
567201, 57120, 816859, 74951, 76.12, 0.161535, 0.172864, 0.934463, , 
568059, 57107, 818564, 74979, 76.15, 0.157977, 0.169415, 0.932487, , 
568813, 57103, 819190, 74929, 76.20, 0.155120, 0.166529, 0.931486, , 
569819, 57101, 821049, 74963, 76.24, 0.151432, 0.162875, 0.929747, , 
570944, 57112, 822308, 74945, 76.27, 0.147791, 0.159302, 0.927738, , 
571765, 57113, 823468, 74967, 76.32, 0.144886, 0.157053, 0.922535, , 
572536, 57110, 824436, 74935, 76.35, 0.142022, 0.153824, 0.923274, , 
573393, 57121, 825590, 74926, 76.40, 0.139355, 0.150763, 0.924337, , 
574192, 57124, 827005, 74936, 76.43, 0.136614, 0.147580, 0.925693, , 
575056, 57111, 827928, 74923, 76.48, 0.133071, 0.144982, 0.917849, , 
575757, 57094, 828935, 74912, 76.51, 0.129970, 0.142236, 0.913761, , 
576695, 57108, 829921, 74925, 76.56, 0.127141, 0.140190, 0.906919, , 
577702, 57129, 831324, 74930, 76.59, 0.124323, 0.136919, 0.908002, , 
578229, 57107, 832307, 74937, 76.64, 0.121669, 0.134726, 0.903088, , 
579168, 57079, 833426, 74967, 76.67, 0.117346, 0.132825, 0.883465, , 
579923, 57107, 834537, 74916, 76.71, 0.115684, 0.128768, 0.898391, , 
580627, 57126, 835582, 74911, 76.76, 0.113882, 0.126111, 0.903031, , 
581104, 57108, 836332, 74881, 76.80, 0.111557, 0.123495, 0.903331, , 
582244, 57137, 838013, 74920, 76.84, 0.108586, 0.120497, 0.901145, , 
583073, 57121, 838814, 74915, 76.88, 0.105101, 0.118437, 0.887402, , 
583876, 57126, 839981, 74920, 76.92, 0.102465, 0.115769, 0.885074, , 
584450, 57149, 840880, 74910, 76.96, 0.101278, 0.113344, 0.893540, , 
585299, 57126, 841970, 74905, 77.00, 0.097484, 0.110599, 0.881420, , 
586357, 57145, 843365, 74924, 77.04, 0.094469, 0.107773, 0.876555, , 
587165, 57169, 844230, 74913, 77.08, 0.092511, 0.105411, 0.877618, , 
588023, 57165, 845370, 74910, 77.12, 0.089380, 0.102610, 0.871060, , 
589156, 57232, 846776, 74926, 77.16, 0.087838, 0.099691, 0.881098, , 
589609, 57175, 847370, 74891, 77.20, 0.084226, 0.097336, 0.865315, , 
590253, 57154, 848038, 74892, 77.24, 0.081241, 0.095775, 0.848252, , 
591054, 57169, 849192, 74897, 77.28, 0.079003, 0.093168, 0.847962, , 
591061, 57124, 849244, 74902, 77.32, 0.077368, 0.093179, 0.830309, , 
591138, 57089, 849648, 74911, 77.36, 0.075847, 0.092463, 0.820298, , 
591485, 57102, 849605, 74900, 77.40, 0.075112, 0.092269, 0.814058, , 
591552, 57095, 849407, 74927, 77.44, 0.074630, 0.093465, 0.798476, , 
591573, 57128, 849730, 74917, 77.48, 0.075739, 0.092430, 0.819425, , 
591511, 57134, 849481, 74911, 77.52, 0.076169, 0.092859, 0.820261, , 
591471, 57132, 849554, 74908, 77.56, 0.076235, 0.092605, 0.823230, , 
591511, 57134, 849481, 74911, 79.66, 0.076169, 0.092859, 0.820261, A, 0.299
