FlowCell Text Data File: 181025_setB_mat2_s1.csv
Software Version: 1.46A
Date: 2018-10-25
Time: 13:39:04
User: culviner

Experiment name: 181025_setA_mat2

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 695096
Source A Zero: 57723.1
Sample B Zero: 989397.5
Source B Zero: 75232.5

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
519904, 57755, 693781, 75230, 1.99, 0.595334, 0.715352, 0.832225, , 
518989, 57722, 694460, 75221, 2.03, 0.597769, 0.713139, 0.838221, , 
518993, 57724, 694109, 75243, 2.07, 0.597824, 0.714748, 0.836412, , 
519068, 57715, 693710, 75211, 2.11, 0.597209, 0.715049, 0.835200, , 
519377, 57706, 674306, 75222, 2.15, 0.595672, 0.772527, 0.771070, , 
512579, 57667, 678759, 75222, 2.19, 0.621247, 0.759260, 0.818227, , 
501093, 57659, 685198, 75221, 2.23, 0.667334, 0.740202, 0.901556, , 
457419, 57659, 503839, 75229, 2.27, 0.853923, 1.360117, 0.627830, , 
343463, 57665, 310107, 75198, 2.31, 1.440388, 2.337539, 0.616198, , 
247970, 57661, 167150, 75204, 2.35, 2.106810, 3.583396, 0.587937, , 
239585, 57670, 143241, 75219, 2.39, 2.177514, 3.894933, 0.559063, , 
239580, 57663, 136623, 75205, 2.43, 2.177309, 3.989902, 0.545705, , 
193858, 57694, 129989, 75214, 2.47, 2.611695, 4.090471, 0.638483, , 
97691, 57696, 155982, 75243, 2.51, 4.013999, 3.723822, 1.077924, , 
49773, 57678, 278415, 75183, 2.55, 5.393127, 2.554428, 2.111285, , 
180640, 57699, 485700, 75191, 2.59, 2.756369, 1.433002, 1.923493, , 
374393, 57759, 623076, 75201, 2.63, 1.267291, 0.931228, 1.360881, , 
478928, 57759, 682680, 75207, 2.67, 0.763449, 0.747248, 1.021681, , 
502926, 57755, 695320, 75210, 2.71, 0.663267, 0.710350, 0.933718, , 
510991, 57700, 702831, 75187, 2.75, 0.628766, 0.688077, 0.913802, , 
524104, 57701, 720070, 75191, 2.79, 0.576957, 0.639342, 0.902422, , 
535956, 57697, 731491, 75191, 2.83, 0.531060, 0.607624, 0.873995, , 
535932, 57686, 731107, 75186, 2.87, 0.530762, 0.608548, 0.872177, , 
536558, 57697, 733134, 75203, 2.91, 0.528763, 0.603423, 0.876272, , 
537387, 57700, 735763, 75182, 2.95, 0.525711, 0.595646, 0.882590, , 
537318, 57682, 734197, 75213, 2.99, 0.525335, 0.600771, 0.874435, , 
536743, 57689, 732375, 75203, 3.03, 0.527774, 0.605511, 0.871617, , 
536454, 57667, 731746, 75217, 3.07, 0.528096, 0.607618, 0.869124, , 
536475, 57686, 731540, 75232, 3.11, 0.528690, 0.608588, 0.868716, , 
536604, 57702, 731176, 75237, 3.15, 0.528765, 0.609725, 0.867219, , 
536583, 57682, 730971, 75227, 3.19, 0.528136, 0.610022, 0.865765, , 
471156, 57677, 598312, 75254, 3.23, 0.794018, 1.014393, 0.782752, , 
466278, 57645, 625855, 75234, 3.27, 0.814177, 0.923143, 0.881962, , 
